prediction_file,target_file,field_name,evaluation_method,scoring_type,tp,fp,fn,tn,expected,actual
aas0055-0039.cermine.xml,aas0055-0039.nxml,author_full_names,exact,set,0,1,0,0,"A WIESLANDER, G GODALY, H FRIBERG, M BROMAN, O CARLSSON","A. WIESLANDER, G. GODALY, H. FRIBERG, M. BROMAN, O. CARLSSON"
aas0055-0039.cermine.xml,aas0055-0039.nxml,author_full_names,levenshtein,set,1,0,0,0,"A WIESLANDER, G GODALY, H FRIBERG, M BROMAN, O CARLSSON","A. WIESLANDER, G. GODALY, H. FRIBERG, M. BROMAN, O. CARLSSON"
aas0055-0039.cermine.xml,aas0055-0039.nxml,first_author_full_name,exact,string,0,1,0,0,M BROMAN,M. BROMAN
aas0055-0039.cermine.xml,aas0055-0039.nxml,first_author_full_name,levenshtein,string,1,0,0,0,M BROMAN,M. BROMAN
aas0055-0039.cermine.xml,aas0055-0039.nxml,affiliation_strings,exact,set,1,0,0,0,"Department of Anaesthesiology and Intensive Care, Lund University Hospital, Lund, Sweden, Gambro Lundia AB, Lund, Sweden","Department of Anaesthesiology and Intensive Care, Lund University Hospital, Lund, Sweden, Gambro Lundia AB, Lund, Sweden"
aas0055-0039.cermine.xml,aas0055-0039.nxml,affiliation_strings,levenshtein,set,1,0,0,0,"Department of Anaesthesiology and Intensive Care, Lund University Hospital, Lund, Sweden, Gambro Lundia AB, Lund, Sweden","Department of Anaesthesiology and Intensive Care, Lund University Hospital, Lund, Sweden, Gambro Lundia AB, Lund, Sweden"
aas0055-0039.cermine.xml,aas0055-0039.nxml,affiliation_institution,exact,set,1,0,0,0,"Department of Anaesthesiology and Intensive Care, Lund University Hospital, Gambro Lundia AB","Department of Anaesthesiology and Intensive Care, Lund University Hospital, Gambro Lundia AB"
aas0055-0039.cermine.xml,aas0055-0039.nxml,affiliation_institution,levenshtein,set,1,0,0,0,"Department of Anaesthesiology and Intensive Care, Lund University Hospital, Gambro Lundia AB","Department of Anaesthesiology and Intensive Care, Lund University Hospital, Gambro Lundia AB"
aas0055-0039.cermine.xml,aas0055-0039.nxml,section_titles,exact,list,0,1,0,0,"Methods, Fluid composition and study design, Patients and CRRT treatments, Clinical parameters of the patients, Statistics, Results, Discussion","-, Methods, Fluid composition and study design, Patients and CRRT treatments, Clinical parameters of the patients, Statistics, Results, Discussion, Acknowledgements"
aas0055-0039.cermine.xml,aas0055-0039.nxml,section_titles,levenshtein,list,0,1,0,0,"Methods, Fluid composition and study design, Patients and CRRT treatments, Clinical parameters of the patients, Statistics, Results, Discussion","-, Methods, Fluid composition and study design, Patients and CRRT treatments, Clinical parameters of the patients, Statistics, Results, Discussion, Acknowledgements"
aas0055-0039.cermine.xml,aas0055-0039.nxml,tables,exact,table,0,0,1,0,"[[["""", ""Hemosol B0 (mmol/l)"", ""Phosphate containingdialysis solution (mmol/l)""], [""Bicarbonate"", ""32"", ""30""], [""Lactate"", ""3"", ""0""], [""Calcium"", ""1.75"", ""1.25""], [""Magnesium"", ""0.5"", ""0.6""], [""Potassium"", ""0"", ""4""], [""Sodium"", ""140"", ""140""], [""Phosphate"", ""0"", ""1.2""], [""Chloride"", ""109.5"", ""115.9""]], [[""Main diagnoses"", ""Group 1"", ""Group 2"", ""Group 3""], [""Septic shock"", ""5"", ""8"", ""7""], [""Pneumonia"", ""2"", ""1"", ""0""], [""Cardiac insufficiency"", ""0"", ""0"", ""3""], [""Cardiac arrest"", ""1"", ""0"", ""2""], [""Major intoxication"", ""1"", ""0"", ""1""], [""Rupture of aortic aneurysm"", ""0"", ""0"", ""2""], [""Myocardial infarction"", ""0"", ""0"", ""1""], [""Cardiogenic shock"", ""0"", ""0"", ""1""], [""Sclerosis cholangitis"", ""0"", ""0"", ""1""], [""Unspecified respiratory failure"", ""1"", ""0"", ""0""], [""Obstructing malignant intestinal tumour"", ""1"", ""0"", ""0""], [""Epilepsy"", ""1"", ""0"", ""0""], [""Unspecified muscle disease"", ""0"", ""0"", ""1""]], [["""", ""Group 1"", ""Group 2"", ""Group 3""], [""Demographics*""], [""Age (years)"", ""63 (43\u201386)"", ""68 (37\u201388)"", ""67 (53\u201383)""], [""Weight (kg)"", ""80 (53\u2013116)"", ""86 (56\u2013124)"", ""79 (41\u2013130)""], [""Male sex, n (%)"", ""7 (50)"", ""7 (50)"", ""5 (36)""], [""APACHE II*"", ""28.1 (19\u201344)"", ""26 (13\u201336)"", ""23.2 (15\u201329)""], [""RIFLE score, points*,\u2020"", ""37"", ""39"", ""39""], [""Delivered CRRT*""], [""CRRT treatment duration (h)"", ""82 (17\u2013278)"", ""115 (37\u2013207)"", ""96 (29\u2013210)""], [""CRRT treatment mode"", ""CVVHDF"", ""CVVHDF"", ""CVVHDF""], [""Effluent flow (ml/kg/h) calculated on active treatment time*,\u2021"", ""23.7 (13\u201345)"", ""21.9 (15\u201330)"", ""18 (10\u201320)""], [""Proportion of ordered dose delivered*"", ""85.3%"", ""87.5%"", ""91.8%""], [""Anticoagulation*"", ""None 3"", ""None 2"", ""None 2""], ["""", ""Heparine 9"", ""Heparine 11"", ""Heparine 10""], ["""", ""Prostacycline 1"", ""Prostacycline 1"", ""Prostacycline 2""], [""Phosphate supplementation\u00a7 (mmol/CRRT treatment day)"", ""11 (0\u201335)"", ""3 (0\u201313)"", ""0 (0)""]], [[""Group"", ""Group 1"", ""Group 2"", ""Group 3""], ["""", ""Before"", ""During"", ""Before"", ""During"", ""Before"", ""During""], [""Phosphate*"", ""1.90"", ""0.99"", ""1.54"", ""1.20"", ""1.83"", ""1.43""], [""Ionized Ca\u2020"", ""1.10"", ""1.24"", ""1.13"", ""1.19"", ""1.11"", ""1.15""], [""pH\u2021"", ""7.24"", ""7.40"", ""7.30"", ""7.36"", ""7.32"", ""7.36""], [""pCO2\u2021"", ""5.59"", ""5.27"", ""5.81"", ""5.77"", ""6.51"", ""5.27""], [""Bicarbonate\u00a7"", ""18"", ""24"", ""21"", ""23"", ""21"", ""22""]], [[""Day on CRRT"", ""Before"", ""1"", ""2"", ""3"", ""4"", ""5""], [""Sodium*"", ""134.0 \u00b1 5"", ""135.0 \u00b1 3"", ""135.2 \u00b1 2"", ""135.0 \u00b1 2"", ""135.7 \u00b1 2"", ""135.8 \u00b1 3""], [""Potassium\u2020"", ""4.06 \u00b1 0.5"", ""4.10 \u00b1 0.4"", ""4.14 \u00b1 0.3"", ""4.23 \u00b1 0.3"", ""4.39 \u00b1 0.4"", ""4.49 \u00b1 0.5""], [""Ionised calcium\u2021"", ""1.11 \u00b1 0.08"", ""1.10 \u00b1 0.05"", ""1.15 \u00b1 0.07"", ""1.17 \u00b1 0.06"", ""1.16 \u00b1 0.05"", ""1.17 \u00b1 0.06""], [""Magnesium\u2020"", ""1.1 \u00b1 0.4"", ""1.0 \u00b1 0.2"", ""1.1 \u00b1 0.2"", ""0.7 \u00b1 0.2"", ""0.9 \u00b1 0.1"", ""1.0 \u00b1 0.3""]]]",
aas0055-0039.cermine.xml,aas0055-0039.nxml,tables,levenshtein,table,0,0,1,0,"[[["""", ""Hemosol B0 (mmol/l)"", ""Phosphate containingdialysis solution (mmol/l)""], [""Bicarbonate"", ""32"", ""30""], [""Lactate"", ""3"", ""0""], [""Calcium"", ""1.75"", ""1.25""], [""Magnesium"", ""0.5"", ""0.6""], [""Potassium"", ""0"", ""4""], [""Sodium"", ""140"", ""140""], [""Phosphate"", ""0"", ""1.2""], [""Chloride"", ""109.5"", ""115.9""]], [[""Main diagnoses"", ""Group 1"", ""Group 2"", ""Group 3""], [""Septic shock"", ""5"", ""8"", ""7""], [""Pneumonia"", ""2"", ""1"", ""0""], [""Cardiac insufficiency"", ""0"", ""0"", ""3""], [""Cardiac arrest"", ""1"", ""0"", ""2""], [""Major intoxication"", ""1"", ""0"", ""1""], [""Rupture of aortic aneurysm"", ""0"", ""0"", ""2""], [""Myocardial infarction"", ""0"", ""0"", ""1""], [""Cardiogenic shock"", ""0"", ""0"", ""1""], [""Sclerosis cholangitis"", ""0"", ""0"", ""1""], [""Unspecified respiratory failure"", ""1"", ""0"", ""0""], [""Obstructing malignant intestinal tumour"", ""1"", ""0"", ""0""], [""Epilepsy"", ""1"", ""0"", ""0""], [""Unspecified muscle disease"", ""0"", ""0"", ""1""]], [["""", ""Group 1"", ""Group 2"", ""Group 3""], [""Demographics*""], [""Age (years)"", ""63 (43\u201386)"", ""68 (37\u201388)"", ""67 (53\u201383)""], [""Weight (kg)"", ""80 (53\u2013116)"", ""86 (56\u2013124)"", ""79 (41\u2013130)""], [""Male sex, n (%)"", ""7 (50)"", ""7 (50)"", ""5 (36)""], [""APACHE II*"", ""28.1 (19\u201344)"", ""26 (13\u201336)"", ""23.2 (15\u201329)""], [""RIFLE score, points*,\u2020"", ""37"", ""39"", ""39""], [""Delivered CRRT*""], [""CRRT treatment duration (h)"", ""82 (17\u2013278)"", ""115 (37\u2013207)"", ""96 (29\u2013210)""], [""CRRT treatment mode"", ""CVVHDF"", ""CVVHDF"", ""CVVHDF""], [""Effluent flow (ml/kg/h) calculated on active treatment time*,\u2021"", ""23.7 (13\u201345)"", ""21.9 (15\u201330)"", ""18 (10\u201320)""], [""Proportion of ordered dose delivered*"", ""85.3%"", ""87.5%"", ""91.8%""], [""Anticoagulation*"", ""None 3"", ""None 2"", ""None 2""], ["""", ""Heparine 9"", ""Heparine 11"", ""Heparine 10""], ["""", ""Prostacycline 1"", ""Prostacycline 1"", ""Prostacycline 2""], [""Phosphate supplementation\u00a7 (mmol/CRRT treatment day)"", ""11 (0\u201335)"", ""3 (0\u201313)"", ""0 (0)""]], [[""Group"", ""Group 1"", ""Group 2"", ""Group 3""], ["""", ""Before"", ""During"", ""Before"", ""During"", ""Before"", ""During""], [""Phosphate*"", ""1.90"", ""0.99"", ""1.54"", ""1.20"", ""1.83"", ""1.43""], [""Ionized Ca\u2020"", ""1.10"", ""1.24"", ""1.13"", ""1.19"", ""1.11"", ""1.15""], [""pH\u2021"", ""7.24"", ""7.40"", ""7.30"", ""7.36"", ""7.32"", ""7.36""], [""pCO2\u2021"", ""5.59"", ""5.27"", ""5.81"", ""5.77"", ""6.51"", ""5.27""], [""Bicarbonate\u00a7"", ""18"", ""24"", ""21"", ""23"", ""21"", ""22""]], [[""Day on CRRT"", ""Before"", ""1"", ""2"", ""3"", ""4"", ""5""], [""Sodium*"", ""134.0 \u00b1 5"", ""135.0 \u00b1 3"", ""135.2 \u00b1 2"", ""135.0 \u00b1 2"", ""135.7 \u00b1 2"", ""135.8 \u00b1 3""], [""Potassium\u2020"", ""4.06 \u00b1 0.5"", ""4.10 \u00b1 0.4"", ""4.14 \u00b1 0.3"", ""4.23 \u00b1 0.3"", ""4.39 \u00b1 0.4"", ""4.49 \u00b1 0.5""], [""Ionised calcium\u2021"", ""1.11 \u00b1 0.08"", ""1.10 \u00b1 0.05"", ""1.15 \u00b1 0.07"", ""1.17 \u00b1 0.06"", ""1.16 \u00b1 0.05"", ""1.17 \u00b1 0.06""], [""Magnesium\u2020"", ""1.1 \u00b1 0.4"", ""1.0 \u00b1 0.2"", ""1.1 \u00b1 0.2"", ""0.7 \u00b1 0.2"", ""0.9 \u00b1 0.1"", ""1.0 \u00b1 0.3""]]]",
aas0055-0039.cermine.xml,aas0055-0039.nxml,table_strings,exact,list,0,0,1,0,"Hemosol B0 (mmol/l) Phosphate containingdialysis solution (mmol/l) Bicarbonate 32 30 Lactate 3 0 Calcium 1.75 1.25 Magnesium 0.5 0.6 Potassium 0 4 Sodium 140 140 Phosphate 0 1.2 Chloride 109.5 115.9, Main diagnoses Group 1 Group 2 Group 3 Septic shock 5 8 7 Pneumonia 2 1 0 Cardiac insufficiency 0 0 3 Cardiac arrest 1 0 2 Major intoxication 1 0 1 Rupture of aortic aneurysm 0 0 2 Myocardial infarction 0 0 1 Cardiogenic shock 0 0 1 Sclerosis cholangitis 0 0 1 Unspecified respiratory failure 1 0 0 Obstructing malignant intestinal tumour 1 0 0 Epilepsy 1 0 0 Unspecified muscle disease 0 0 1, Group 1 Group 2 Group 3 Demographics* Age (years) 63 (43–86) 68 (37–88) 67 (53–83) Weight (kg) 80 (53–116) 86 (56–124) 79 (41–130) Male sex, n (%) 7 (50) 7 (50) 5 (36) APACHE II* 28.1 (19–44) 26 (13–36) 23.2 (15–29) RIFLE score, points*,† 37 39 39 Delivered CRRT* CRRT treatment duration (h) 82 (17–278) 115 (37–207) 96 (29–210) CRRT treatment mode CVVHDF CVVHDF CVVHDF Effluent flow (ml/kg/h) calculated on active treatment time*,‡ 23.7 (13–45) 21.9 (15–30) 18 (10–20) Proportion of ordered dose delivered* 85.3% 87.5% 91.8% Anticoagulation* None 3 None 2 None 2 Heparine 9 Heparine 11 Heparine 10 Prostacycline 1 Prostacycline 1 Prostacycline 2 Phosphate supplementation§ (mmol/CRRT treatment day) 11 (0–35) 3 (0–13) 0 (0), Group Group 1 Group 2 Group 3 Before During Before During Before During Phosphate* 1.90 0.99 1.54 1.20 1.83 1.43 Ionized Ca† 1.10 1.24 1.13 1.19 1.11 1.15 pH‡ 7.24 7.40 7.30 7.36 7.32 7.36 pCO2‡ 5.59 5.27 5.81 5.77 6.51 5.27 Bicarbonate§ 18 24 21 23 21 22, Day on CRRT Before 1 2 3 4 5 Sodium* 134.0 ± 5 135.0 ± 3 135.2 ± 2 135.0 ± 2 135.7 ± 2 135.8 ± 3 Potassium† 4.06 ± 0.5 4.10 ± 0.4 4.14 ± 0.3 4.23 ± 0.3 4.39 ± 0.4 4.49 ± 0.5 Ionised calcium‡ 1.11 ± 0.08 1.10 ± 0.05 1.15 ± 0.07 1.17 ± 0.06 1.16 ± 0.05 1.17 ± 0.06 Magnesium† 1.1 ± 0.4 1.0 ± 0.2 1.1 ± 0.2 0.7 ± 0.2 0.9 ± 0.1 1.0 ± 0.3",
aas0055-0039.cermine.xml,aas0055-0039.nxml,table_strings,levenshtein,list,0,0,1,0,"Hemosol B0 (mmol/l) Phosphate containingdialysis solution (mmol/l) Bicarbonate 32 30 Lactate 3 0 Calcium 1.75 1.25 Magnesium 0.5 0.6 Potassium 0 4 Sodium 140 140 Phosphate 0 1.2 Chloride 109.5 115.9, Main diagnoses Group 1 Group 2 Group 3 Septic shock 5 8 7 Pneumonia 2 1 0 Cardiac insufficiency 0 0 3 Cardiac arrest 1 0 2 Major intoxication 1 0 1 Rupture of aortic aneurysm 0 0 2 Myocardial infarction 0 0 1 Cardiogenic shock 0 0 1 Sclerosis cholangitis 0 0 1 Unspecified respiratory failure 1 0 0 Obstructing malignant intestinal tumour 1 0 0 Epilepsy 1 0 0 Unspecified muscle disease 0 0 1, Group 1 Group 2 Group 3 Demographics* Age (years) 63 (43–86) 68 (37–88) 67 (53–83) Weight (kg) 80 (53–116) 86 (56–124) 79 (41–130) Male sex, n (%) 7 (50) 7 (50) 5 (36) APACHE II* 28.1 (19–44) 26 (13–36) 23.2 (15–29) RIFLE score, points*,† 37 39 39 Delivered CRRT* CRRT treatment duration (h) 82 (17–278) 115 (37–207) 96 (29–210) CRRT treatment mode CVVHDF CVVHDF CVVHDF Effluent flow (ml/kg/h) calculated on active treatment time*,‡ 23.7 (13–45) 21.9 (15–30) 18 (10–20) Proportion of ordered dose delivered* 85.3% 87.5% 91.8% Anticoagulation* None 3 None 2 None 2 Heparine 9 Heparine 11 Heparine 10 Prostacycline 1 Prostacycline 1 Prostacycline 2 Phosphate supplementation§ (mmol/CRRT treatment day) 11 (0–35) 3 (0–13) 0 (0), Group Group 1 Group 2 Group 3 Before During Before During Before During Phosphate* 1.90 0.99 1.54 1.20 1.83 1.43 Ionized Ca† 1.10 1.24 1.13 1.19 1.11 1.15 pH‡ 7.24 7.40 7.30 7.36 7.32 7.36 pCO2‡ 5.59 5.27 5.81 5.77 6.51 5.27 Bicarbonate§ 18 24 21 23 21 22, Day on CRRT Before 1 2 3 4 5 Sodium* 134.0 ± 5 135.0 ± 3 135.2 ± 2 135.0 ± 2 135.7 ± 2 135.8 ± 3 Potassium† 4.06 ± 0.5 4.10 ± 0.4 4.14 ± 0.3 4.23 ± 0.3 4.39 ± 0.4 4.49 ± 0.5 Ionised calcium‡ 1.11 ± 0.08 1.10 ± 0.05 1.15 ± 0.07 1.17 ± 0.06 1.16 ± 0.05 1.17 ± 0.06 Magnesium† 1.1 ± 0.4 1.0 ± 0.2 1.1 ± 0.2 0.7 ± 0.2 0.9 ± 0.1 1.0 ± 0.3",
aas0055-0039.cermine.xml,aas0055-0039.nxml,table_labels,exact,list,0,0,1,0,"Table 1, Table 2, Table 3, Table 5, Table 4",
aas0055-0039.cermine.xml,aas0055-0039.nxml,table_labels,levenshtein,list,0,0,1,0,"Table 1, Table 2, Table 3, Table 5, Table 4",
aas0055-0039.cermine.xml,aas0055-0039.nxml,table_captions,exact,list,0,0,1,0,"Fluid composition., Main diagnoses leading to intensive care of the study groups., Baseline characteristics of study patients and delivered CRRT., Serum values (mmol/l, kPa) during CRRT with the phosphate-containing dialysis fluid., Serum solute concentrations (mmol/l) during CRRT with the phosphate containing dialysis fluid for patients in group 3.",
aas0055-0039.cermine.xml,aas0055-0039.nxml,table_captions,levenshtein,list,0,0,1,0,"Fluid composition., Main diagnoses leading to intensive care of the study groups., Baseline characteristics of study patients and delivered CRRT., Serum values (mmol/l, kPa) during CRRT with the phosphate-containing dialysis fluid., Serum solute concentrations (mmol/l) during CRRT with the phosphate containing dialysis fluid for patients in group 3.",
aas0055-0039.cermine.xml,aas0055-0039.nxml,table_label_captions,exact,list,0,0,1,0,"Table 1 Fluid composition., Table 2 Main diagnoses leading to intensive care of the study groups., Table 3 Baseline characteristics of study patients and delivered CRRT., Table 5 Serum values (mmol/l, kPa) during CRRT with the phosphate-containing dialysis fluid., Table 4 Serum solute concentrations (mmol/l) during CRRT with the phosphate containing dialysis fluid for patients in group 3.",
aas0055-0039.cermine.xml,aas0055-0039.nxml,table_label_captions,levenshtein,list,0,0,1,0,"Table 1 Fluid composition., Table 2 Main diagnoses leading to intensive care of the study groups., Table 3 Baseline characteristics of study patients and delivered CRRT., Table 5 Serum values (mmol/l, kPa) during CRRT with the phosphate-containing dialysis fluid., Table 4 Serum solute concentrations (mmol/l) during CRRT with the phosphate containing dialysis fluid for patients in group 3.",
aas0055-0039.cermine.xml,aas0055-0039.nxml,first_reference_fields,exact,list,0,1,0,0,"[u'1', u'Troyanov', u'S', u'Geadah', u'D', u'Ghannoum', u'M', u'Cardinal', u'J', u'Leblanc', u'M', u'Phosphate addition to hemodiafiltration solutions during continuous renal replacement therapy', u'Intensive Care Med', u'2004', u'30', u'1662', u'5', u'15156308']","[u'Troyanov', u'S', u'Geadah', u'D', u'Ghannoum', u'M', u'Cardinal', u'J', u'Leblanc', u'M.', u'Phosphate addition to hemodiafiltration solutions during continuous renal replacement therapy', u'Intensive Care Med', u'2004', u'30', u'1662', u'5']"
aas0055-0039.cermine.xml,aas0055-0039.nxml,first_reference_fields,levenshtein,list,1,0,0,0,"[u'1', u'Troyanov', u'S', u'Geadah', u'D', u'Ghannoum', u'M', u'Cardinal', u'J', u'Leblanc', u'M', u'Phosphate addition to hemodiafiltration solutions during continuous renal replacement therapy', u'Intensive Care Med', u'2004', u'30', u'1662', u'5', u'15156308']","[u'Troyanov', u'S', u'Geadah', u'D', u'Ghannoum', u'M', u'Cardinal', u'J', u'Leblanc', u'M.', u'Phosphate addition to hemodiafiltration solutions during continuous renal replacement therapy', u'Intensive Care Med', u'2004', u'30', u'1662', u'5']"
aas0055-0039.cermine.xml,aas0055-0039.nxml,first_reference_title,exact,string,1,0,0,0,Phosphate addition to hemodiafiltration solutions during continuous renal replacement therapy,Phosphate addition to hemodiafiltration solutions during continuous renal replacement therapy
aas0055-0039.cermine.xml,aas0055-0039.nxml,first_reference_title,levenshtein,string,1,0,0,0,Phosphate addition to hemodiafiltration solutions during continuous renal replacement therapy,Phosphate addition to hemodiafiltration solutions during continuous renal replacement therapy
